,word,POS,ranking,Finnish,English
3314,wuss,n,3545.0,lullukka,wuss
3315,yard,n,1697.0,piha,yard
3316,year,n,145.0,vuosi,year
3317,yell,v,920.0,huuto,yell
3318,yellow,j,1607.0,keltainen,yellow
3319,yesterday,n,807.0,eilinen,yesterday
3320,yoga,n,3194.0,jooga,yoga
3321,,,,poikanen,young (animal's child)
3322,,,,nuori,young (person)
3323,youth,n,3004.0,nuoruus,youth
3324,zombie,n,2341.0,zombi,zombie
3325,zone,n,1850.0,vyöhyke,zone
3326,zoo,n,2265.0,eläintarha,zoo
3327,zoom,v,3955.0,zoomi,zoom
3328,abandon,v,2143.0,luopua,abandon
3329,abort,v,4363.0,abortoida,abort
3330,accept,v,832.0,hyväksyä,accept
3331,accomplish,v,2821.0,saada aikaan,accomplish
3332,accuse,v,2980.0,syyllistää,accuse
3333,acquire,v,4809.0,hankkia,acquire
3334,act,v,527.0,näytellä,act
3335,act,n,1900.0,näytellä,act
3336,activate,v,3959.0,aktivoida,activate
3337,add,v,1136.0,lisätä,add
3338,address,n,1533.0,tituloida,address
3339,address,v,4011.0,tituloida,address
3340,adjust,v,3666.0,säätää,adjust
3341,admire,v,3005.0,ihastella,admire
3342,adopt,v,2024.0,adoptoida,adopt
3343,adore,v,4303.0,ihailla,adore
3344,adventure,n,1503.0,seikkailla,adventure
3345,advertise,v,4742.0,mainostaa,advertise
3346,advise,v,4150.0,neuvoa,advise
3347,affect,v,2144.0,tehota,affect
3348,age,n,804.0,ikääntyä,age
3349,age,v,4996.0,ikääntyä,age
3350,age,n,804.0,vanheta,age
3351,age,v,4996.0,vanheta,age
3352,agree,v,577.0,suostua,agree
3353,aim,v,3910.0,sihdata,aim
3354,air,n,648.0,tuulettaa,air
3355,air,v,3960.0,tuulettaa,air
3356,alarm,n,1784.0,hälyttää,alarm
3357,alarm,v,3550.0,hälyttää,alarm
3358,,,,mahdollistaa,make possible
3359,allow,v,676.0,sallia,allow
3360,amaze,v,516.0,hämmästyttää,amaze
3361,,,,ällistyttää,wow somebody
3362,amuse,v,3592.0,hauskuuttaa,amuse
3363,anchor,v,4609.0,ankkuroida,anchor
3364,,,,suututtaa,anger someone
3365,angle,n,2890.0,onkia,angle
3366,animate,v,4540.0,animoida,animate
3367,announce,v,2202.0,kuuluttaa,announce
3368,anger,n,2055.0,kiukuttaa,anger
3369,,,,kyrpiä,annoy (slang)
3370,annoy,v,1615.0,Ärsyttää,annoy
3371,answer,n,640.0,vastata,answer
3372,answer,v,734.0,vastata,answer
3373,apologize,v,713.0,pyytää anteeksi,apologize
3374,appeal,v,3881.0,vedota,appeal
3375,appear,v,1008.0,ilmaantua,appear
3376,applaud,v,4813.0,aplodeerata,applaud
3377,,,,soveltaa,apply a skill
3378,approach,v,3050.0,lähestyä,approach
3379,approach,n,4201.0,lähestyä,approach
3380,,,,inttää,argue (repetitively)
3381,,,,väitellä,argue/debate
3382,,,,aseistaa,arm other person
3383,arm,n,772.0,aseistautua,arm
3384,arrange,v,2745.0,järjestää,arrange
3385,arrive,v,1354.0,saapua,arrive
3386,,,,kysyä,ask question
3387,assign,v,4013.0,nimittää,assign
3388,assist,v,4861.0,avustaa,assist
3389,assume,v,1042.0,olettaa,assume
3390,attach,v,2505.0,kiinnittäytyä,attach
3391,attack,n,1310.0,hyökätä,attack
3392,attack,v,1480.0,hyökätä,attack
3393,,,,kritisoida,criticise
3394,attend,v,2328.0,osallistua,attend
3395,attract,v,1822.0,viehättää,attract
3396,avoid,v,1492.0,välttää,avoid
3397,awake,j,2277.0,herätä,awake
3398,back,r,84.0,peruuttaa,back
3399,back,n,463.0,peruuttaa,back
3400,back,j,2317.0,peruuttaa,back
3401,back,v,4481.0,peruuttaa,back
3402,bag,n,553.0,lököttää,bag
3403,bail,v,2343.0,äyskäröidä,bail
3404,bake,v,1629.0,leipoa,bake
3405,balance,n,3381.0,tasapainottaa,balance
3406,balance,v,4098.0,tasapainottaa,balance
3407,,,,pamauttaa,bang explode
3408,bar,n,446.0,teljetä,bar
3409,bark,v,2592.0,haukkua,bark
3410,bathe,v,3337.0,kylpeä,bathe
3411,be,v,1.0,olla,be
3412,,,,tiedostaa,be aware of
3413,,,,huumautua,be intoxicated
3414,beach,n,1288.0,rantautua,beach
3415,whack,v,2393.0,humauttaa,whack
3416,beat,v,546.0,piestä,beat
3417,beat,n,4203.0,piestä,beat
3418,,,,runkata,beat your meat
3419,,,,hakata,beat hard
3420,beg,v,1311.0,kerjätä,beg
3421,begin,v,651.0,alkaa,begin
3422,,,,ruveta,begin (slang)
3423,behave,v,2465.0,käyttäytyä,behave
3424,believe,v,169.0,arvella,believe
3425,belong,v,1077.0,lukeutua,belong
3426,bend,v,2112.0,koukistaa,bend
3427,benefit,n,1988.0,hyödyttää,benefit
3428,benefit,v,4863.0,hyödyttää,benefit
3429,bike,n,1034.0,pyöräillä,bike
3430,bill,n,973.0,laskuttaa,bill
3431,bind,v,3130.0,sitoa,bind
3432,,,,haukata,bite to eat
3433,,,,purra,bite to hurt
3434,blame,v,1031.0,syyttää,blame
3435,blame,n,4998.0,syyttää,blame
3436,bleed,v,2416.0,ilmata,bleed
3437,blend,v,4613.0,blandata,blend
3438,bless,v,1376.0,siunata,bless
3439,blind,j,1303.0,sokaista,blind
3440,blink,v,4614.0,räpyttää,blink
3441,,,,välkkyä,blink/flash
3442,block,n,1336.0,tukkia,block
3443,block,v,2226.0,tukkia,block
3444,blog,n,4148.0,blogata,blog
3445,blow,v,540.0,puhaltaa,blow
3446,blow,n,4745.0,puhaltaa,blow
3447,bluff,v,4482.0,bluffata,bluff
3448,,,,nousta,board e.g ship
3449,boil,v,3702.0,kiehua,boil
3450,bomb,n,1667.0,pommittaa,bomb
3451,bomb,v,4370.0,pommittaa,bomb
3452,boo,u,2266.0,buuata,boo
3453,boo,v,4100.0,buuata,boo
3454,book,n,328.0,buukata,book
3455,book,v,1990.0,buukata,book
3456,border,n,2865.0,reunustaa,border
3457,boss,n,654.0,pomottaa,boss
3458,bother,v,812.0,viitsiä,bother
3459,bottle,n,872.0,pullottaa,bottle
3460,bounce,v,2723.0,bounssata,bounce
3461,bow,n,3053.0,kumartaa,bow
3462,bowl,n,984.0,keilata,bowl
3463,bowl,v,2864.0,keilata,bowl
3464,box,n,466.0,nyrkkeillä,box
3465,brag,v,3703.0,kehuskella,brag
3466,brainwash,v,4929.0,aivopestä,brainwash
3467,brand,n,2395.0,polttomerkitä,brand
3468,bread,n,1207.0,paneroida,bread
3469,break,v,230.0,särkyä,break
3470,break,n,1250.0,särkyä,break
3471,breathe,v,1215.0,hengittää,breathe
3472,bribe,v,4483.0,lahjoa,bribe
3473,brief,j,4199.0,briiffata,brief
3474,bring,v,199.0,tuoda,bring
3475,brown,j,1408.0,ruskistua,brown
3476,brush,v,2025.0,harjata,brush
3477,bubble,n,1650.0,kuplia,bubble
3478,buck,n,2984.0,vikuroida,buck
3479,budget,n,2397.0,budjetoida,budget
3480,build,v,501.0,rakentaa,build
3481,bully,n,1685.0,kovistella,bully
3482,bully,v,3338.0,kovistella,bully
3483,,,,pummata,bum/borrow
3484,burn,v,690.0,palaa,burn
3485,burst,v,3518.0,puhkoa,burst
3486,bury,v,1438.0,haudata,bury
3487,buy,v,235.0,ostaa,buy
3488,buzz,v,4059.0,surista,buzz
3489,buzz,n,4204.0,surista,buzz
3490,cable,n,1862.0,kaapeloida,cable
3491,cake,n,667.0,paakkuuntua,cake
3492,calm,v,859.0,tyyntyä,calm
3493,camp,n,1268.0,leiriytyä,camp
3494,camp,v,2795.0,leiriytyä,camp
3495,,,,telttailla,camp tent
3496,campaign,n,4060.0,kampanjoida,campaign
3497,can,v,23.0,purkittaa,can
3498,can,n,1616.0,purkittaa,can
3499,capture,v,2796.0,kaapata,capture
3500,care,v,214.0,huolehtia,care
3501,carry,v,869.0,kantaa,carry
3502,cart,n,2797.0,kärrätä,cart
3503,carve,v,3197.0,veistää,carve
3504,cast,v,2823.0,valaa,cast
3505,cast,n,3133.0,valaa,cast
3506,castle,n,3054.0,tornittaa,castle
3507,catch,v,426.0,napata,catch
3508,catch,n,2985.0,napata,catch
3509,cause,v,1020.0,aiheuttaa,cause
3510,cause,n,1675.0,aiheuttaa,cause
3511,celebrate,v,1038.0,juhlia,celebrate
3512,chain,n,1854.0,kahlita,chain
3513,chalk,n,4725.0,liiduta,chalk
3514,challenge,v,1977.0,haastaa,challenge
3515,challenge,n,2183.0,haastaa,challenge
3516,change,v,287.0,vaihtaa,change
3517,change,n,1129.0,vaihtaa,change
3518,channel,n,1097.0,kanavoida,channel
3519,charge,n,1012.0,ladata,charge
3520,charge,v,1403.0,ladata,charge
3521,charm,n,4308.0,hurmata,charm
3522,chase,v,1519.0,ajaa takaa,chase
3523,chase,n,4866.0,ajaa takaa,chase
3524,chat,v,2084.0,jutella,chat
3525,cheat,v,941.0,pettää,cheat
3526,check,v,292.0,tarkastaa,check
3527,check,n,988.0,tarkastaa,check
3528,cheer,v,1456.0,hurrata,cheer
3529,cherish,v,4545.0,vaalia,cherish
3530,chew,v,1797.0,pureksia,chew
3531,chicken,n,596.0,jänistää,chicken
3532,chill,v,3215.0,kylmätä,chill
3533,choke,v,1945.0,tikahtua,choke
3534,choose,v,740.0,valita,choose
3535,chop,n,2598.0,pilkkoa,chop
3536,chop,v,2800.0,pilkkoa,chop
3537,,,,piirittää,circle surround
3538,circle,n,1699.0,ympyröidä,circle
3539,circle,v,4817.0,ympyröidä,circle
3540,,,,ympärileikata,circumcise
3541,claim,v,2006.0,väittää,claim
3542,clay,n,4619.0,saveta,clay
3543,clean,v,712.0,siivota,clean
3544,clean,j,929.0,siivota,clean
3545,cleanse,v,4373.0,puhdistautua,cleanse
3546,clear,j,714.0,selkeytyä,clear
3547,clear,v,1668.0,selkeytyä,clear
3548,,,,selvitä,sober up
3549,click,v,2169.0,klikata,click
3550,climb,v,1566.0,kiivetä,climb
3551,clock,n,1686.0,kellottaa,clock
3552,clone,n,4727.0,kloonata,clone
3553,close,j,478.0,sulkea,close
3554,close,v,627.0,sulkea,close
3555,cloud,n,2241.0,samentua,cloud
3556,clown,n,861.0,pelleillä,clown
3557,coach,n,1530.0,valmentaa,coach
3558,coach,v,3669.0,valmentaa,coach
3559,,,,kuorruttaa,coat (a cake)
3560,coat,n,1048.0,päällystää,coat
3561,collapse,v,4020.0,romahtaa,collapse
3562,collect,v,1978.0,kerätä,collect
3563,comb,v,4424.0,kammata,comb
3564,combine,v,3343.0,yhdistellä,combine
3565,come,v,44.0,tulla,come
3566,comfort,v,3918.0,lohduttaa,comfort
3567,comfort,n,4104.0,lohduttaa,comfort
3568,command,n,2435.0,komentaa,command
3569,comment,n,2417.0,kommentoida,comment
3570,comment,v,4819.0,kommentoida,comment
3571,commit,v,1513.0,kommitoida,commit
3572,communicate,v,3158.0,kommunikoida,communicate
3573,compare,v,1971.0,verrata,compare
3574,compete,v,2418.0,kilpailla,compete
3575,complain,v,1587.0,valitella,complain
3576,complicate,v,2007.0,hankaloittaa,complicate
3577,con,n,4867.0,huijata,con
3578,conceive,v,4485.0,kehitellä,conceive
3579,,,,konsentroida,concentrate a solution
3580,,,,keskittyä,concentrate on
3581,condition,n,1658.0,ehdollistaa,condition
3582,confess,v,2478.0,tunnustaa,confess
3583,confirm,v,2917.0,varmentaa,confirm
3584,confuse,v,1137.0,hämätä,confuse
3585,congratulate,v,4377.0,onnitella,congratulate
3586,connect,v,2303.0,yhdistää,connect
3587,conquer,v,4548.0,valloittaa,conquer
3588,consult,v,4753.0,konsultoida,consult
3589,continue,v,1142.0,jatkaa,continue
3590,contract,n,1763.0,supistua,contract
3591,control,n,985.0,kontrolloida,control
3592,control,v,1190.0,kontrolloida,control
3593,convert,v,3920.0,käännyttää,convert
3594,cook,v,996.0,kokata,cook
3595,cook,n,4550.0,kokata,cook
3596,cool,j,281.0,viilentää,cool
3597,cool,u,718.0,viilentää,cool
3598,cool,v,2547.0,viilentää,cool
3599,copy,n,1659.0,kopioida,copy
3600,copy,v,2072.0,kopioida,copy
3601,corner,n,1253.0,nurkata,corner
3602,cost,v,978.0,maksaa,cost
3603,cost,n,3631.0,maksaa,cost
3604,costume,n,932.0,puvustaa,costume
3605,cough,n,3159.0,yskiä,cough
3606,cough,v,4730.0,yskiä,cough
3607,count,v,761.0,laskeskella,count
3608,count,n,2647.0,laskeskella,count
3609,court,n,1072.0,liehakoida,court
3610,cover,v,771.0,peittää,cover
3611,cover,n,1486.0,peittää,cover
3612,crack,v,1759.0,raottaa,crack
3613,crack,n,2103.0,raottaa,crack
3614,cram,v,4551.0,ahtaa,cram
3615,crash,v,1557.0,kolaroida,crash
3616,crawl,v,2060.0,ryömiä,crawl
3617,create,v,944.0,luoda,create
3618,criticize,v,4107.0,kritisoida,criticize
3619,cross,v,1440.0,ylittää,cross
3620,cross,n,3964.0,ylittää,cross
3621,crown,n,4921.0,kruunata,crown
3622,cruise,n,2492.0,risteillä,cruise
3623,crush,n,1198.0,musertaa,crush
3624,cry,v,524.0,itkeä,cry
3625,cup,n,884.0,kupata,cup
3626,cure,n,2580.0,palvata,cure
3627,cure,v,2630.0,palvata,cure
3628,curl,v,4425.0,kihartaa,curl
3629,curse,n,2824.0,kirota,curse
3630,curse,v,3182.0,kirota,curse
3631,,,,verhota,cover up/curtain
3632,cut,v,414.0,leikata,cut
3633,cut,n,2228.0,leikata,cut
3634,damage,n,2380.0,vaurioittaa,damage
3635,damage,v,3348.0,vaurioittaa,damage
3636,dance,v,444.0,tanssia,dance
3637,dance,n,1475.0,tanssia,dance
3638,dare,v,1063.0,uskaltaa,dare
3639,,,,deittailla,date (slang)
3640,date,n,348.0,tapailla,date
3641,date,v,489.0,tapailla,date
3642,dawn,n,4051.0,sarastaa,dawn
3643,decide,v,469.0,päättää,decide
3644,deck,n,2939.0,tällätä,deck
3645,declare,v,2320.0,julistautua,declare
3646,decorate,v,3835.0,koristella,decorate
3647,defeat,v,2868.0,kukistaa,defeat
3648,defend,v,2421.0,puolustaa,defend
3649,define,v,2825.0,määritellä,define
3650,delay,v,5005.0,viivästyä,delay
3651,delight,v,4875.0,ilahduttaa,delight
3652,deliver,v,1531.0,synnyttää,deliver
3653,demand,v,2061.0,vaatia,demand
3654,demand,n,4381.0,vaatia,demand
3655,demonstrate,v,4110.0,demonstroida,demonstrate
3656,deny,v,2155.0,kiistää,deny
3657,deposit,n,3781.0,tallettaa,deposit
3658,describe,v,1708.0,kuvailla,describe
3659,design,v,1596.0,suunnitella,design
3660,design,n,2045.0,suunnitella,design
3661,destroy,v,820.0,tuhota,destroy
3662,determine,v,2399.0,ottaa selvää,determine
3663,develop,v,2229.0,kehittyä,develop
3664,dice,n,2727.0,kuutioida,dice
3665,,,,kuolla,die of/from
3666,dig,v,1185.0,kaivaa,dig
3667,dimension,n,4604.0,mitoittaa,dimension
3668,dip,n,2895.0,dipata,dip
3669,dip,v,4732.0,dipata,dip
3670,direct,v,3200.0,suunnata,direct
3671,direct,j,4625.0,suunnata,direct
3672,dirty,j,868.0,liata,dirty
3673,disappear,v,2027.0,kadota,disappear
3674,discount,n,2345.0,diskontata,discount
3675,discuss,v,1188.0,keskustella,discuss
3676,distance,n,2243.0,etäyttää,distance
3677,disturb,v,2114.0,häiritä,disturb
3678,ditch,v,2747.0,ojittaa,ditch
3679,dive,v,3221.0,sukeltaa,dive
3680,,,,jakaantua,being divided
3681,divide,v,2986.0,jaotella,divide
3682,divorce,n,1405.0,erota,divorce
3683,divorce,v,1717.0,erota,divorce
3684,,,,avittaa,help slang
3685,,,,dubbata,to dub
3686,,,,fossiloitua,to fossilize
3687,rub,v,1527.0,hankaantua,rub
3688,,,,hengästyä,be out of breath
3689,,,,imitoida,imitate
3690,celebrate,v,1038.0,juhlistaa,celebrate
3691,,,,lomailla,have a holiday
3692,,,,läpikäydä,go through
3693,,,,mokailla,Make embarrassing mistakes
3694,,,,murentua,To crumble
3695,,,,neutralisoida,to neutralize
3696,,,,oireilla,show symptoms
3697,,,,opetella,Learn
3698,,,,paneskella,fuck around
3699,,,,repäistä,tear/slang for doing something unexpected
3700,,,,riittää,suffice/be enough
3701,clear,j,714.0,selkiytyä,clear
3702,clear,v,1668.0,selkiytyä,clear
3703,shop,v,1057.0,shopata,shop
3704,shop,n,1064.0,shopata,shop
3705,,,,soitella,call around
3706,,,,sterilisoida,sterilise
3707,,,,symboloida,symbolise
3708,,,,tajuta,realise
3709,do,v,12.0,tehdä,do
3710,,,,uutisoida,to report (news)
3711,,,,yhteenlaskea,count together
3712,dock,n,4248.0,telakoida,dock
3713,doctor,n,261.0,tohtoroida,doctor
3714,document,n,3249.0,dokumentoida,document
3715,donate,v,2548.0,lahjoittaa,donate
3716,doodle,v,4733.0,riipustella,doodle
3717,double,j,1412.0,kaksinkertaistaa,double
3718,double,v,2826.0,kaksinkertaistaa,double
3719,double,r,3839.0,kaksinkertaistaa,double
3720,,,,tuplata,double slang
3721,drag,v,1578.0,raahata,drag
3722,draw,v,992.0,piirtää,draw
3723,dream,n,467.0,haaveilla,dream
3724,dream,v,1373.0,haaveilla,dream
3725,dress,v,573.0,pukea,dress
3726,dress,n,1423.0,pukea,dress
3727,drill,n,3201.0,porata,drill
3728,drill,v,4488.0,porata,drill
3729,drink,v,309.0,juoda,drink
3730,drink,n,668.0,juoda,drink
3731,drip,v,4941.0,pisaroida,drip
3732,drive,v,326.0,ajaa,drive
3733,drive,n,4263.0,ajaa,drive
3734,drop,v,526.0,tippua,drop
3735,drop,n,3672.0,tippua,drop
3736,drown,v,2479.0,hukkua,drown
3737,drum,n,3213.0,rummuttaa,drum
3738,dry,j,1692.0,kuivata,dry
3739,dry,v,2583.0,kuivata,dry
3740,dumb,j,833.0,tyhmentää,dumb
3741,dump,v,1132.0,dumpata,dump
3742,dump,n,2172.0,dumpata,dump
3743,dunk,v,4113.0,donkata,dunk
3744,dye,v,4629.0,sävyttää,dye
3745,earn,v,1567.0,ansaita,earn
3746,,,,maattaa,earth
3747,ease,v,4734.0,helpottua,ease
3748,snack,n,1793.0,popsia,snack
3749,eat,v,194.0,syödä,eat
3750,edge,n,2749.0,kantata,edge
3751,edit,v,3924.0,editoida,edit
3752,educate,v,4758.0,kouluttaa,educate
3753,,,,kouluttautua,educate self
3754,eliminate,v,3460.0,eliminoida,eliminate
3755,embarrass,v,752.0,nolata,embarrass
3756,embrace,v,3523.0,syleillä,embrace
3757,empty,j,1487.0,tyhjentää,empty
3758,encourage,v,2466.0,kannustaa,encourage
3759,,,,nylkyttää,to hump
3760,enjoy,v,442.0,nauttia,enjoy
3761,entertain,v,2401.0,viihdyttää,entertain
3762,,,,lumota,enthrall
3763,erase,v,3349.0,kumittaa,erase
3764,erase,v,3349.0,Poistaa,erase
3765,escape,v,1744.0,karata,escape
3766,escape,n,3032.0,karata,escape
3767,exaggerate,v,5010.0,liioitella,exaggerate
3768,examine,v,4028.0,tutkia,examine
3769,excite,v,556.0,innostaa,excite
3770,execute,v,4682.0,teloittaa,execute
3771,exercise,n,2095.0,jumpata,exercise
3772,exercise,v,5011.0,jumpata,exercise
3773,exhaust,v,2245.0,uuvuttaa,exhaust
3774,expand,v,3712.0,laajentua,expand
3775,experience,n,1073.0,kokea,experience
3776,experience,v,2493.0,kokea,experience
3777,explain,v,662.0,selittää,explain
3778,explode,v,2289.0,räjähtää,explode
3779,exploit,v,4211.0,hyödyntää,exploit
3780,extend,v,3967.0,ulottaa,extend
3781,eye,n,325.0,silmäillä,eye
3782,fail,v,995.0,epäonnistua,fail
3783,fake,j,936.0,feikata,fake
3784,fake,v,1515.0,feikata,fake
3785,fall,v,401.0,kaatua,fall
3786,fall,n,3162.0,kaatua,fall
3787,fan,n,813.0,leyhytellä,fan
3788,fantasize,v,4431.0,fantasioida,fantasize
3789,fart,n,1897.0,pieraista,fart
3790,fart,v,1992.0,pieraista,fart
3791,fast,r,685.0,paastota,fast
3792,fast,j,1027.0,paastota,fast
3793,fax,v,3524.0,faksata,fax
3794,fax,n,4266.0,faksata,fax
3795,fear,n,1186.0,pelätä,fear
3796,fear,v,2512.0,pelätä,fear
3797,feed,v,1011.0,syöttää,feed
3798,,,,tuntea,feel emotion
3799,,,,tuntua,feel physical
3800,fetch,v,4268.0,noutaa,fetch
3801,fight,v,453.0,tapella,fight
3802,fight,n,682.0,tapella,fight
3803,fill,v,717.0,täyttää,fill
3804,film,n,881.0,elokuvata,film
3805,film,v,3033.0,elokuvata,film
3806,find,v,128.0,löytää,find
3807,fine,j,164.0,sakottaa,fine
3808,finish,v,536.0,viimeistellä,finish
3809,,,,tulittaa,fire gun
3810,fish,n,728.0,kalastaa,fish
3811,fish,v,2115.0,kalastaa,fish
3812,fist,n,3560.0,nyrkistää,fist
3813,fit,v,969.0,mahtua,fit
3814,fit,n,2922.0,mahtua,fit
3815,fix,v,672.0,korjata,fix
3816,,,,liekehtiä,flame burn fiercely
3817,flash,n,2422.0,vilauttaa,flash
3818,flash,v,3926.0,vilauttaa,flash
3819,flatter,v,2730.0,imarrella,flatter
3820,flee,v,4685.0,pakoilla,flee
3821,flip,v,1576.0,pimahtaa,flip
3822,flirt,v,2469.0,flirttailla,flirt
3823,float,v,2290.0,kellua,float
3824,flood,n,4686.0,tulvia,flood
3825,floss,v,4922.0,langata,floss
3826,flow,n,3487.0,virrata,flow
3827,flow,v,4491.0,virrata,flow
3828,flower,n,1024.0,heilimöidä,flower
3829,flush,v,2331.0,huuhdella,flush
3830,flute,n,3252.0,laskostaa,flute
3831,fly,v,612.0,lentää,fly
3832,fly,n,3224.0,lentää,fly
3833,foam,n,4065.0,vaahdota,foam
3834,focus,n,1702.0,keskittyä,focus
3835,focus,v,1827.0,keskittyä,focus
3836,fold,v,2617.0,taittaa,fold
3837,follow,v,585.0,seurata,follow
3838,fool,n,1374.0,narrata,fool
3839,fool,v,1614.0,narrata,fool
3840,forbid,v,2158.0,kieltää,forbid
3841,force,v,1547.0,pakottaa,force
3842,force,n,2575.0,pakottaa,force
3843,forest,n,1938.0,metsittää,forest
3844,forget,v,256.0,unohtaa,forget
3845,forgive,v,937.0,antaa anteeksi,forgive
3846,fork,n,2453.0,haarukoida,fork
3847,form,n,1138.0,muodostaa,form
3848,form,v,2731.0,muodostaa,form
3849,forward,r,1086.0,huolita,forward
3850,forward,v,4434.0,huolita,forward
3851,fountain,n,3011.0,pulputa,fountain
3852,frame,n,2855.0,kehystää,frame
3853,frame,v,3186.0,kehystää,frame
3854,freeze,v,1035.0,jäätyä,freeze
3855,freshen,v,4883.0,raikastaa,freshen
3856,fruit,n,1381.0,hedelmöidä,fruit
3857,frustrate,v,3035.0,turhauttaa,frustrate
3858,fry,n,2332.0,paistaa,fry
3859,fry,v,4029.0,paistaa,fry
3860,fuck,v,421.0,nussia,fuck
3861,fuck,n,1078.0,nussia,fuck
3862,further,r,2047.0,edesauttaa,further
3863,gag,n,4095.0,yökätä,gag
3864,gang,n,1493.0,jengiytyä,gang
3865,gas,n,1003.0,kaasuttaa,gas
3866,gather,v,1647.0,kokoontua,gather
3867,gesture,n,2667.0,elehtiä,gesture
3868,get,v,17.0,saada,get
3869,gig,n,2830.0,keikkailla,gig
3870,giggle,v,4823.0,kikattaa,giggle
3871,give,v,88.0,antaa,give
3872,glitter,n,4217.0,kimmeltää,glitter
3873,glue,n,2635.0,liimata,glue
3874,visit,v,927.0,käydä,visit
3875,visit,n,2414.0,käydä,visit
3876,go,v,21.0,mennä,go
3877,google,v,4067.0,googlata,google
3878,gossip,n,3607.0,juoruilla,gossip
3879,grab,v,686.0,kahmaista,grab
3880,grace,n,3489.0,komistaa,grace
3881,grease,n,3012.0,rasvata,grease
3882,greet,v,3715.0,tervehtiä,greet
3883,grill,v,3203.0,grillata,grill
3884,grind,v,4118.0,jauhaa,grind
3885,grow,v,500.0,kasvaa,grow
3886,,,,isontua,grow in size
3887,guard,n,1539.0,vartioida,guard
3888,guard,v,3844.0,vartioida,guard
3889,guess,v,183.0,arvata,guess
3890,guess,n,4767.0,arvata,guess
3891,guide,n,3107.0,opastaa,guide
3892,guide,v,4953.0,opastaa,guide
3893,gut,n,1972.0,perata,gut
3894,guy,n,60.0,harustaa,guy
3895,hack,v,3845.0,hakkeroida,hack
3896,hammer,n,2857.0,vasaroida,hammer
3897,handle,v,768.0,käsitellä,handle
3898,handle,n,3313.0,käsitellä,handle
3899,,,,hirttäytyä,hang execution
3900,,,,ripustaa,hang up an object
3901,,,,sattua,happen slang
3902,happen,v,134.0,tapahtua,happen
3903,harass,v,4218.0,ahdistella,harass
3904,hate,v,273.0,vihata,hate
3905,have,v,13.0,omista,have
3906,,,,omata,have (formal)
3907,hear,v,146.0,kuulla,hear
3908,heat,n,1910.0,kuumentaa,heat
3909,heat,v,2441.0,kuumentaa,heat
3910,help,v,168.0,auttaa,help
3911,help,n,576.0,auttaa,help
3912,,,,empiä,hesitate
3913,hide,v,679.0,piilottaa,hide
3914,highlight,n,4886.0,painottaa,highlight
3915,hike,v,4496.0,retkeillä,hike
3916,hike,n,4560.0,retkeillä,hike
3917,hint,n,3418.0,vihjaista,hint
3918,hire,v,900.0,palkata,hire
3919,hit,v,351.0,lyödä,hit
3920,hit,n,1775.0,lyödä,hit
3921,hoard,v,4887.0,hamstrata,hoard
3922,hog,v,3352.0,ahnehtia,hog
3923,hold,v,254.0,pidellä,hold
3924,hold,n,3166.0,pidellä,hold
3925,honk,v,3109.0,tyytätä,honk
3926,hook,v,1241.0,kytkeä,hook
3927,hook,n,2305.0,kytkeä,hook
3928,hoop,n,4636.0,vannehtia,hoop
3929,,,,emännöidä,host (female host)
3930,,,,isännöidä,host (male host)
3931,hug,n,1577.0,halata,hug
3932,hug,v,1604.0,halata,hug
3933,humble,j,4121.0,nöyrtyä,humble
3934,humiliate,v,1877.0,nöyryyttää,humiliate
3935,hunt,v,1815.0,metsästää,hunt
3936,hurry,v,888.0,kiiruhtaa,hurry
3937,hurry,n,4274.0,kiiruhtaa,hurry
3938,,,,kirpaista,hurt/sting
3939,,,,sattua,hurt (you're hurting)
3940,,,,satuttaa,hurt (someone)
3941,hush,u,4032.0,hyssytellä,hush
3942,identify,v,3420.0,identifioida,identify
3943,image,n,1858.0,kuvantaa,image
3944,imagine,v,791.0,kuvitella,imagine
3945,imply,v,3188.0,implikoida,imply
3946,impress,v,1569.0,imponoida,impress
3947,,,,parantaa,improve something
3948,,,,parantua,improve self
3949,include,v,2096.0,sisältää,include
3950,indicate,v,3563.0,indikoida,indicate
3951,infect,v,3974.0,tartuttaa,infect
3952,inform,v,2753.0,informoida,inform
3953,inject,v,4774.0,injektoida,inject
3954,inspire,v,2135.0,inspiroida,inspire
3955,install,v,3110.0,asentaa,install
3956,,,,ohjeistaa,instruct
3957,insult,v,1966.0,solvata,insult
3958,insult,n,3566.0,solvata,insult
3959,interest,n,1589.0,kiinnostaa,interest
3960,interest,v,3848.0,kiinnostaa,interest
3961,interfere,v,4221.0,interferoida,interfere
3962,intern,n,5022.0,internoida,intern
3963,interrupt,v,1635.0,keskeyttää,interrupt
3964,interview,n,1393.0,haastatella,interview
3965,interview,v,2807.0,haastatella,interview
3966,intimidate,v,3421.0,pelotella,intimidate
3967,introduce,v,1230.0,esitellä,introduce
3968,invent,v,1299.0,keksiä,invent
3969,invest,v,2685.0,investoida,invest
3970,invite,v,567.0,kutsua,invite
3971,,,,harmittaa,irritate
3972,,,,eristäytyä,isolate (other)
3973,,,,eristää,isolate (self)
3974,issue,n,925.0,emittoida,issue
3975,itch,v,4567.0,syyhytä,itch
3976,jelly,n,3039.0,hillota,jelly
3977,join,v,599.0,liittyä,join
3978,joke,n,448.0,pilailla,joke
3979,joke,v,1982.0,pilailla,joke
